Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD
E0,27-02-2016,West Ham,Sunderland,1,0,H,1,0,H,M Dean,9,13,3,4,11,9,5,6,1,0,0,0,1.8,3.5,4.5,1.83,3.4,4.33,1.85,3.45,4,1.8,3.6,4.33,1.85,3.75,4.7,1.83,3.6,4.2,1.83,3.7,4.75,48,1.89,1.84,3.75
E0,28-02-2016,Tottenham,Swansea,2,1,H,0,1,A,M Jones,34,10,14,4,11,14,7,7,2,3,0,0,1.4,4.2,9,1.45,3.9,8,1.45,4,7,1.44,4,8,1.48,4.5,8.27,1.44,4.2,7.5,1.45,4.5,8,44,1.5,1.45,4.6
E0,28-02-2016,Man United,Arsenal,3,2,H,2,1,H,C Pawson,7,13,5,5,21,15,2,3,4,3,0,0,3,3.25,2.38,2.95,3.2,2.5,2.7,3.1,2.6,2.9,3.1,2.4,3.32,3.32,2.39,3.3,3.2,2.25,3.4,3.25,2.38,44,3.4,3.17,3.32
E0,01-03-2016,Aston Villa,Everton,1,3,A,0,2,A,R East,14,10,5,7,8,7,9,8,3,1,0,0,4.5,3.6,1.91,4.33,3.6,1.85,3.8,3.45,1.9,4.5,3.5,1.9,4.44,3.69,1.91,4.5,3.4,1.85,4.6,3.6,1.9,47,4.7,4.4,3.7
E0,01-03-2016,Bournemouth,Southampton,2,0,H,1,0,H,M Dean,9,6,4,1,11,18,10,2,0,0,0,0,2.9,3.25,2.7,2.75,3.3,2.6,2.75,3.2,2.5,2.9,3.2,2.62,2.91,3.3,2.68,2.88,3.1,2.62,2.9,3.2,2.7,47,2.97,2.87,3.3
E0,01-03-2016,Leicester,West Brom,2,2,D,2,1,H,M Clattenburg,22,11,5,3,10,8,11,3,0,2,0,0,1.73,3.8,5.5,1.7,3.75,5.25,1.7,3.6,4.7,1.67,3.75,6,1.73,3.84,5.5,1.7,3.5,5.5,1.7,3.75,6,47,1.77,1.7,3.85
E0,01-03-2016,Norwich,Chelsea,1,2,A,0,2,A,L Mason,13,10,2,2,17,5,4,4,3,2,0,0,5.25,4,1.7,5.25,3.8,1.67,5.1,3.6,1.65,5.5,4,1.67,5.31,4.08,1.7,5.5,3.6,1.67,5.4,4,1.7,46,5.7,5.26,4.08
E0,01-03-2016,Sunderland,Crystal Palace,2,2,D,1,0,H,A Taylor,17,13,6,5,11,14,4,5,1,1,0,0,2.5,3.3,3.1,2.45,3.2,3,2.5,3.3,2.65,2.45,3.2,3.2,2.48,3.36,3.13,2.5,3.1,3,2.5,3.3,3.13,47,2.55,2.46,3.4
E0,02-03-2016,Arsenal,Swansea,1,2,A,1,1,D,R Madley,18,11,4,2,8,11,7,3,0,2,0,0,1.36,5.25,10,1.36,4.6,8.25,1.35,4.8,7.6,1.36,5,10,1.37,5.21,10.28,1.36,4.8,8.5,1.36,5.2,10,47,1.4,1.36,5.25
E0,02-03-2016,Liverpool,Man City,3,0,H,2,0,H,M Atkinson,11,4,7,2,14,14,3,2,0,1,0,0,2.63,3.4,2.88,2.55,3.2,2.75,2.6,3.2,2.6,2.62,3.4,2.8,2.64,3.5,2.81,2.62,3.2,2.8,2.7,3.4,2.8,46,2.7,2.57,3.51
E0,02-03-2016,Man United,Watford,1,0,H,0,0,D,M Jones,14,13,3,3,7,17,9,7,1,2,0,0,1.67,3.8,6,1.65,3.5,5.5,1.65,3.6,5.1,1.67,3.75,6,1.66,3.92,6.21,1.67,3.4,6,1.67,3.9,6,47,1.69,1.65,4
E0,02-03-2016,Stoke,Newcastle,1,0,H,0,0,D,N Swarbrick,9,5,2,3,11,6,5,2,1,0,0,0,2,3.5,4.2,1.83,3.4,4.33,1.9,3.45,3.8,1.95,3.4,4.33,2.03,3.53,4.1,1.95,3.4,4,2,3.5,4.2,47,2.05,1.97,3.57
E0,02-03-2016,West Ham,Tottenham,1,0,H,1,0,H,A Marriner,14,9,3,2,10,11,6,3,0,3,0,0,4,3.6,2,3.7,3.3,2,3.6,3.3,2,3.8,3.5,2.05,4.03,3.64,2.01,4,3.2,2,4,3.5,2.05,47,4.1,3.89,3.64
E0,05-03-2016,Chelsea,Stoke,1,1,D,1,0,H,M Clattenburg,20,16,7,5,9,10,8,4,1,2,0,0,1.5,4.5,7.5,1.5,3.9,6.75,1.5,4,6.1,1.48,4.2,7,1.52,4.44,7.28,1.53,3.75,7,1.53,4.3,7,47,1.53,1.5,4.5
E0,05-03-2016,Everton,West Ham,2,3,A,1,0,H,A Taylor,15,17,8,5,12,13,9,6,2,3,1,0,1.73,4,5,1.7,3.6,5,1.8,3.5,4.2,1.67,3.8,5,1.71,4.11,5.17,1.75,3.5,5,1.7,4.1,5.2,47,1.8,1.7,4.2
E0,05-03-2016,Man City,Aston Villa,4,0,H,0,0,D,L Mason,22,2,9,1,10,10,9,1,0,1,0,0,1.22,7,15,1.19,6.5,13,1.2,5.8,13,1.2,6.5,15,1.22,7.08,16.27,1.22,5.5,17,1.22,7,15,46,1.24,1.21,7.5
E0,05-03-2016,Newcastle,Bournemouth,1,3,A,0,1,A,P Tierney,14,16,3,5,13,8,5,4,1,3,0,0,2.63,3.4,2.88,2.5,3.4,2.65,2.6,3.1,2.7,2.5,3.25,2.75,2.74,3.4,2.77,2.62,3.1,2.8,2.7,3.4,2.75,47,2.74,2.63,3.49
E0,05-03-2016,Southampton,Sunderland,1,1,D,0,0,D,N Swarbrick,16,11,5,3,9,9,12,2,2,1,1,0,1.6,4,6.5,1.5,3.9,6.75,1.6,3.7,5.4,1.57,3.8,6,1.63,4.04,6.29,1.62,3.6,6,1.6,4.1,6.5,47,1.65,1.59,4.1
E0,05-03-2016,Swansea,Norwich,1,0,H,0,0,D,C Pawson,10,8,3,3,14,15,5,0,2,5,0,0,2.05,3.5,4,1.91,3.3,4.1,1.9,3.45,3.8,1.95,3.3,3.8,2.04,3.47,4.13,2.05,3.1,4,2,3.5,4.2,46,2.05,2,3.5
E0,05-03-2016,Tottenham,Arsenal,2,2,D,0,1,A,M Oliver,26,10,11,4,9,10,9,2,2,2,0,1,2.38,3.4,3.25,2.35,3.4,2.85,2.5,3.2,2.75,2.3,3.3,3,2.39,3.54,3.13,2.4,3.1,3.1,2.38,3.6,3.1,47,2.5,2.36,3.62
E0,05-03-2016,Watford,Leicester,0,1,A,0,0,D,J Moss,11,14,4,7,10,11,3,8,2,2,0,0,3,3.4,2.55,2.7,3.4,2.45,3,3.2,2.3,2.9,3.2,2.4,3.01,3.33,2.58,2.8,3.1,2.62,3,3.3,2.55,46,3.01,2.94,3.4
E0,06-03-2016,Crystal Palace,Liverpool,1,2,A,0,0,D,A Marriner,14,19,4,5,12,16,6,6,1,2,0,1,3.8,3.5,2.1,3.5,3.2,2.1,3.3,3.3,2.1,3.5,3.3,2.05,3.71,3.5,2.15,3.75,3.1,2.15,3.75,3.4,2.15,45,3.8,3.63,3.5
E0,06-03-2016,West Brom,Man United,1,0,H,0,0,D,M Dean,9,7,2,1,8,7,4,5,1,0,0,1,4.33,3.4,2,4.2,3.25,1.91,3.8,3.45,1.9,4,3.25,1.95,4.24,3.42,2.03,4,3.2,2,4.33,3.3,2.05,45,4.33,4.1,3.5
E0,12-03-2016,Bournemouth,Swansea,3,2,H,1,1,D,R East,12,12,4,4,12,11,5,3,1,0,0,0,1.95,3.5,4.33,1.91,3.3,4.1,2,3.3,3.6,1.91,3.3,4.2,1.96,3.49,4.47,2,3.2,4,1.95,3.4,4.5,45,2,1.95,3.5
E0,12-03-2016,Norwich,Man City,0,0,D,0,0,D,J Moss,5,15,0,3,15,10,3,8,3,1,0,0,6,4.2,1.6,6,3.75,1.57,5.4,3.7,1.6,5.75,4,1.57,6,4.2,1.63,6,3.6,1.62,6.25,4.2,1.6,44,6.75,5.86,4.33
E0,12-03-2016,Stoke,Southampton,1,2,A,0,2,A,L Mason,13,11,2,4,13,12,1,4,1,2,0,1,2.7,3.2,2.9,2.7,3.2,2.6,2.65,3.1,2.65,2.7,3.1,2.75,2.73,3.22,2.91,2.7,3.1,2.7,2.75,3.2,2.88,45,2.75,2.68,3.22
E0,13-03-2016,Aston Villa,Tottenham,0,2,A,0,1,A,A Taylor,11,19,2,8,6,6,5,8,0,0,0,0,7.5,4.5,1.5,7,4.2,1.45,6.1,4,1.5,7,4.2,1.48,7.27,4.41,1.52,7,4,1.5,7,4.4,1.5,45,7.75,6.97,4.5
E0,14-03-2016,Leicester,Newcastle,1,0,H,1,0,H,C Pawson,10,13,1,2,4,9,8,4,0,0,0,0,1.57,4.33,6.25,1.53,4,6,1.65,3.6,5.1,1.55,4,6,1.62,4.29,5.92,1.62,3.6,6,1.62,4.2,6,43,1.67,1.59,4.33
E0,19-03-2016,Chelsea,West Ham,2,2,D,1,1,D,R Madley,22,13,5,6,13,14,10,9,3,5,0,0,1.75,3.8,5.25,1.7,3.8,4.6,1.7,3.7,4.5,1.7,3.75,5,1.76,3.9,5.1,1.73,3.6,5,1.73,3.9,5.2,47,1.78,1.72,3.96
E0,19-03-2016,Crystal Palace,Leicester,0,1,A,0,1,A,M Jones,12,8,4,3,9,13,10,7,1,1,0,0,3,3.4,2.5,2.95,3.2,2.4,3,3.2,2.3,2.9,3.25,2.4,2.96,3.35,2.6,3,3.1,2.5,3,3.3,2.55,47,3.1,2.93,3.5
E0,19-03-2016,Everton,Arsenal,0,2,A,0,2,A,M Clattenburg,8,11,2,3,7,10,7,5,0,0,0,0,2.7,3.5,2.7,2.6,3.4,2.55,2.6,3.2,2.6,2.62,3.5,2.5,2.67,3.64,2.69,2.5,3.6,2.6,2.7,3.6,2.7,47,2.77,2.62,3.7
E0,19-03-2016,Swansea,Aston Villa,1,0,H,0,0,D,M Dean,10,12,1,2,9,10,4,6,3,2,0,0,1.67,3.8,6,1.6,3.75,5.75,1.55,4,5.5,1.62,3.6,5.75,1.73,3.81,5.55,1.67,3.4,6,1.7,3.8,5.75,47,1.73,1.66,4
E0,19-03-2016,Watford,Stoke,1,2,A,0,1,A,C Pawson,9,9,4,6,10,14,9,2,3,1,0,0,2.4,3.25,3.3,2.4,3.1,3,2.4,3.2,2.85,2.3,3.1,3.2,2.4,3.27,3.36,2.5,3,3.1,2.45,3.2,3.3,47,2.5,2.39,3.27
E0,19-03-2016,West Brom,Norwich,0,1,A,0,0,D,A Taylor,10,7,0,1,8,13,4,3,1,2,0,0,2.25,3.3,3.6,2.2,3.1,3.4,2.1,3.3,3.3,2.2,3.1,3.4,2.31,3.24,3.6,2.25,3.2,3.3,2.25,3.2,3.7,46,2.33,2.23,3.3
E0,20-03-2016,Man City,Man United,0,1,A,0,1,A,M Oliver,26,5,2,3,9,12,11,5,1,1,0,0,1.83,3.75,4.75,1.83,3.6,4,1.8,3.5,4.2,1.8,3.6,4.5,1.86,3.75,4.61,1.85,3.4,4.5,1.85,3.75,4.6,46,1.87,1.83,3.8
E0,20-03-2016,Newcastle,Sunderland,1,1,D,0,1,A,M Atkinson,17,14,8,4,14,7,2,5,4,1,0,0,2.1,3.5,3.8,2.1,3.2,3.5,2.1,3.3,3.3,2.05,3.3,3.6,2.13,3.43,3.85,2.2,3.1,3.5,2.1,3.5,3.8,47,2.2,2.11,3.53
E0,20-03-2016,Southampton,Liverpool,3,2,H,0,2,A,R East,16,18,5,9,10,13,3,5,1,3,0,0,2.63,3.4,2.88,2.4,3.3,2.85,2.6,3.2,2.6,2.5,3.1,2.8,2.71,3.29,2.88,2.75,3,2.75,2.7,3.25,2.9,45,2.75,2.61,3.4
E0,20-03-2016,Tottenham,Bournemouth,3,0,H,2,0,H,N Swarbrick,17,2,8,0,11,6,4,5,0,1,0,0,1.53,4.33,7,1.5,4.33,5.75,1.5,4,6.1,1.53,4,6,1.56,4.41,6.57,1.57,3.75,6.5,1.53,4.4,7,46,1.57,1.53,4.5
E0,02-04-2016,Arsenal,Watford,4,0,H,2,0,H,A Taylor,19,6,12,2,7,10,8,3,1,1,0,0,1.36,5.25,10,1.33,4.75,9.5,1.33,4.8,8.3,1.36,5,9,1.36,5.4,9.82,1.36,4.8,8.5,1.36,5.4,9.5,45,1.38,1.35,5.4
E0,02-04-2016,Aston Villa,Chelsea,0,4,A,0,2,A,N Swarbrick,15,11,4,8,12,8,7,2,4,1,1,0,6.5,4.33,1.57,6,3.9,1.55,6.1,4,1.5,6,4,1.62,6.46,4.12,1.6,6.5,3.75,1.57,6.5,4,1.6,45,6.6,6.14,4.33
E0,02-04-2016,Bournemouth,Man City,0,4,A,0,3,A,R Madley,11,15,2,7,9,8,4,4,0,1,0,0,3.75,3.6,2.1,3.6,3.4,2,3.6,3.3,2,3.75,3.5,2.05,3.7,3.65,2.1,3.75,3.3,2.05,3.7,3.6,2.1,45,3.75,3.62,3.71
E0,02-04-2016,Liverpool,Tottenham,1,1,D,0,0,D,J Moss,15,18,7,5,11,11,12,9,2,0,0,0,2.5,3.4,3,2.45,3.3,2.8,2.4,3.3,2.75,2.6,3.3,2.9,2.49,3.5,3.01,2.6,3,2.9,2.5,3.4,3,44,2.6,2.47,3.5
E0,02-04-2016,Norwich,Newcastle,3,2,H,1,0,H,M Dean,13,13,6,5,6,11,6,5,0,0,0,0,2.2,3.4,3.6,2.15,3.2,3.4,2.2,3.2,3.2,2.2,3.25,3.6,2.19,3.41,3.7,2.25,3.25,3.2,2.25,3.3,3.6,45,2.25,2.18,3.44
E0,02-04-2016,Stoke,Swansea,2,2,D,1,0,H,M Atkinson,12,12,5,3,6,16,5,5,0,1,0,0,2.2,3.4,3.6,2.1,3.25,3.5,2.2,3.2,3.2,2.2,3.25,3.6,2.17,3.39,3.8,2.2,3.3,3.3,2.25,3.2,3.75,46,2.25,2.16,3.4
E0,02-04-2016,Sunderland,West Brom,0,0,D,0,0,D,R East,22,3,7,0,11,13,9,3,1,1,0,0,2.1,3.3,4,2,3.3,3.7,2.1,3.3,3.3,2.15,3.2,3.8,2.11,3.36,4,2.05,3.1,4,2.1,3.25,4.1,46,2.15,2.08,3.4
E0,02-04-2016,West Ham,Crystal Palace,2,2,D,2,1,H,M Clattenburg,18,12,6,5,12,19,4,5,2,2,1,0,1.95,3.6,4.2,1.91,3.4,3.9,2,3.3,3.6,1.95,3.4,4.2,1.95,3.65,4.29,2,3.2,4,1.95,3.6,4.3,44,2,1.95,3.66
E0,03-04-2016,Leicester,Southampton,1,0,H,1,0,H,M Oliver,11,10,4,2,12,13,7,8,2,2,0,0,2.25,3.4,3.5,2.15,3.3,3.3,2.2,3.3,3.1,2.25,3.25,3.5,2.27,3.35,3.56,2.3,3.2,3.2,2.3,3.3,3.5,47,2.3,2.21,3.4
E0,03-04-2016,Man United,Everton,1,0,H,0,0,D,A Marriner,10,7,2,1,15,6,5,5,2,0,0,0,2.1,3.5,3.75,2,3.4,3.6,1.9,3.45,3.8,2.1,3.4,3.8,2.11,3.47,3.89,2.1,3.1,3.8,2.1,3.4,3.9,46,2.13,2.06,3.51
E0,09-04-2016,Aston Villa,Bournemouth,1,2,A,0,1,A,M Atkinson,6,12,1,3,13,11,3,8,2,2,0,0,3.4,3.2,2.2,3.5,3.4,2.05,3.3,3.3,2.1,3.4,3.3,2.15,3.64,3.47,2.19,3.5,3.25,2.15,3.5,3.4,2.2,47,3.64,3.47,3.47
E0,09-04-2016,Crystal Palace,Norwich,1,0,H,0,0,D,M Oliver,13,13,6,4,13,10,10,4,2,1,0,0,2.05,3.4,3.6,1.95,3.3,3.9,2.05,3.3,3.5,2.05,3.25,3.75,2.13,3.36,3.95,2,3.4,3.8,2.1,3.4,3.9,46,2.15,2.07,3.41
E0,09-04-2016,Man City,West Brom,2,1,H,1,1,D,M Jones,13,13,4,2,10,7,8,8,0,1,0,0,1.33,5,9,1.33,5,8.75,1.37,4.6,7.5,1.33,5,10,1.35,5.42,10.72,1.33,4.8,10,1.33,5.2,10.5,47,1.37,1.33,5.42
E0,09-04-2016,Southampton,Newcastle,3,1,H,2,0,H,R Madley,20,5,6,3,8,7,11,2,0,0,0,0,1.53,4,6,1.55,3.9,6,1.6,3.9,5,1.53,4,6.5,1.58,4.23,6.56,1.57,3.75,6.5,1.57,4.1,7,47,1.6,1.56,4.23
E0,09-04-2016,Swansea,Chelsea,1,0,H,1,0,H,A Marriner,12,8,6,2,15,13,1,9,5,4,0,0,3.75,3.4,2,3.75,3.4,1.95,3.5,3.3,2.05,3.6,3.3,2.05,3.96,3.5,2.08,3.8,3.3,2,4,3.4,2.1,46,4,3.77,3.5
E0,09-04-2016,Watford,Everton,1,1,D,1,1,D,K Friend,13,12,5,7,13,10,7,6,2,1,0,0,3.4,3.3,2.15,3.4,3.25,2.15,2.95,3.1,2.4,3.3,3.3,2.15,3.47,3.41,2.28,3.5,3.25,2.15,3.5,3.4,2.25,47,3.5,3.35,3.41
E0,09-04-2016,West Ham,Arsenal,3,3,D,2,2,D,C Pawson,19,11,7,6,11,8,7,4,2,0,0,0,3.6,3.5,2,3.75,3.6,1.9,3.6,3.3,2,3.6,3.6,1.95,3.9,3.77,2.01,3.5,3.6,2,3.9,3.75,2,47,3.93,3.72,3.83
E0,10-04-2016,Liverpool,Stoke,4,1,H,2,1,H,M Clattenburg,14,10,6,3,14,14,6,3,0,2,0,0,1.55,4,5.75,1.57,3.75,6,1.65,3.6,5.1,1.57,3.8,5.75,1.61,4.28,6.11,1.6,3.75,6,1.62,4.1,6.25,45,1.65,1.59,4.28
E0,10-04-2016,Sunderland,Leicester,0,2,A,0,0,D,A Taylor,15,17,1,7,9,9,1,7,1,1,0,0,3.4,3.4,2.1,3.3,3.4,2.1,3.3,3.3,2.1,3.4,3.3,2.15,3.51,3.5,2.23,3.5,3.25,2.15,3.6,3.4,2.2,46,3.6,3.41,3.5
E0,10-04-2016,Tottenham,Man United,3,0,H,0,0,D,M Dean,16,5,8,1,10,10,2,7,3,3,0,0,1.91,3.5,4,1.91,3.3,4.1,2.1,3.3,3.3,1.91,3.4,4,1.92,3.65,4.44,1.95,3.5,3.8,1.93,3.6,4.2,46,2.1,1.91,3.65
E0,13-04-2016,Crystal Palace,Everton,0,0,D,0,0,D,M Jones,18,9,6,5,7,9,10,7,0,1,0,1,2.9,3.4,2.6,2.95,3.2,2.4,2.95,3.1,2.4,2.9,3.3,2.4,2.89,3.48,2.59,2.8,3.1,2.6,2.9,3.4,2.6,47,2.95,2.85,3.49
E0,16-04-2016,Chelsea,Man City,0,3,A,0,1,A,M Dean,11,11,4,8,12,15,11,3,2,3,1,0,2.75,3.4,2.7,2.4,3.4,2.75,2.6,3.2,2.6,2.75,3.3,2.75,2.72,3.54,2.7,2.7,3.1,2.7,2.7,3.5,2.7,49,2.75,2.67,3.55
E0,16-04-2016,Everton,Southampton,1,1,D,0,0,D,C Pawson,7,18,2,4,8,14,3,10,1,1,0,0,2.7,3.4,2.8,2.5,3.25,2.75,2.5,3.3,2.65,2.6,3.3,2.88,2.66,3.39,2.85,2.7,3.1,2.7,2.75,3.3,2.8,49,2.75,2.59,3.41
E0,16-04-2016,Man United,Aston Villa,1,0,H,1,0,H,K Friend,13,7,4,1,9,10,14,3,0,1,0,0,1.22,7,17,1.2,6,15,1.2,5.8,13,1.22,6,17,1.26,6.35,14.88,1.25,5.5,13,1.22,6.5,17,49,1.26,1.23,7
E0,16-04-2016,Newcastle,Swansea,3,0,H,1,0,H,L Mason,12,11,7,1,13,9,3,7,2,1,0,0,2.3,3.4,3.4,2.25,3.2,3.2,2.3,3.3,2.9,2.3,3.3,3.3,2.28,3.47,3.4,2.3,3.2,3.2,2.3,3.4,3.3,49,2.38,2.27,3.5
E0,16-04-2016,Norwich,Sunderland,0,3,A,0,1,A,A Marriner,19,8,6,3,7,11,14,0,2,2,0,0,2.4,3.3,3.25,2.25,3.25,3.1,2.3,3.2,3,2.4,3.25,3.2,2.33,3.41,3.35,2.4,3.1,3.1,2.38,3.3,3.3,48,2.4,2.34,3.41
E0,16-04-2016,West Brom,Watford,0,1,A,0,1,A,M Oliver,16,11,4,4,11,17,9,3,0,3,0,0,2.4,3.2,3.4,2.3,3.1,3.2,2.3,3.1,3.1,2.4,3.1,3.3,2.36,3.23,3.49,2.4,3.1,3.1,2.38,3.13,3.5,49,2.4,2.34,3.26
E0,17-04-2016,Arsenal,Crystal Palace,1,1,D,1,0,H,R East,21,7,6,2,7,13,10,5,0,2,0,0,1.33,5.75,9.5,1.33,5,8.75,1.3,5,9,1.36,5.25,9,1.36,5.52,9.56,1.35,4.8,9,1.33,5.5,10,49,1.37,1.34,5.75
E0,17-04-2016,Bournemouth,Liverpool,1,2,A,0,2,A,M Jones,18,19,5,6,9,9,5,4,0,0,0,0,3.6,3.5,2.15,3.3,3.4,2.1,3.3,3.3,2.1,3.5,3.4,2.2,3.71,3.52,2.14,3.5,3.25,2.15,3.6,3.5,2.15,49,3.71,3.46,3.52
E0,17-04-2016,Leicester,West Ham,2,2,D,1,0,H,J Moss,6,19,2,4,14,14,0,5,1,3,1,0,1.95,3.6,4.2,1.95,3.4,3.75,2,3.3,3.6,1.95,3.5,4.2,1.92,3.75,4.3,1.91,3.3,4.2,1.91,3.7,4.3,49,2,1.91,3.8
E0,18-04-2016,Stoke,Tottenham,0,4,A,0,1,A,N Swarbrick,12,23,2,6,12,12,5,3,2,0,0,0,4.5,3.75,1.85,4.1,3.5,1.85,4,3.45,1.85,4.5,3.6,1.85,4.81,3.74,1.83,4.5,3.4,1.85,5,3.7,1.8,47,5,4.46,3.8
E0,19-04-2016,Newcastle,Man City,1,1,D,1,1,D,K Friend,5,9,3,5,13,8,5,3,3,2,0,0,6,4.5,1.57,5.25,4.25,1.55,5.4,3.7,1.6,6,4.33,1.57,6.29,4.44,1.57,6,3.8,1.57,6.25,4.4,1.57,45,6.29,5.86,4.5
E0,20-04-2016,Liverpool,Everton,4,0,H,2,0,H,R Madley,37,3,13,0,8,11,9,1,1,1,0,1,1.73,4,5,1.7,3.75,4.75,1.75,3.5,4.5,1.67,3.8,4.75,1.7,4.13,5.22,1.7,3.6,5,1.7,4.1,5.25,44,1.75,1.69,4.3
E0,20-04-2016,Man United,Crystal Palace,2,0,H,1,0,H,L Mason,16,5,10,0,13,7,10,2,1,2,0,0,1.53,4.33,7,1.53,4,6,1.55,4,5.5,1.53,4,6.5,1.54,4.25,7.45,1.53,3.8,7,1.55,4.2,7,44,1.57,1.53,4.33
E0,20-04-2016,West Ham,Watford,3,1,H,2,0,H,M Dean,18,7,7,4,11,17,4,2,0,2,0,1,1.57,4.33,6.5,1.53,4,6,1.65,3.6,5.1,1.5,4.2,6,1.56,4.37,6.74,1.53,4,6.5,1.57,4.3,6.5,44,1.65,1.54,4.37
E0,21-04-2016,Arsenal,West Brom,2,0,H,2,0,H,J Moss,16,8,7,1,14,14,2,6,0,1,0,0,1.29,6,13,1.22,5.75,13.5,1.25,5.5,10.3,1.25,5.75,13,1.25,6.45,14.75,1.29,5,12,1.25,6.25,15,44,1.29,1.25,6.45
E0,23-04-2016,Aston Villa,Southampton,2,4,A,1,2,A,N Swarbrick,16,17,7,7,8,9,6,11,2,0,0,0,7.5,4.2,1.53,6,4,1.53,6.1,4,1.5,6.5,4,1.57,6.61,4.2,1.58,7,3.6,1.57,7.5,4.1,1.55,47,7.5,6.65,4.26
E0,23-04-2016,Bournemouth,Chelsea,1,4,A,1,2,A,R East,13,16,4,4,11,4,10,7,1,0,0,0,3.1,3.5,2.4,2.9,3.3,2.35,2.65,3.3,2.5,3,3.5,2.4,3.09,3.6,2.39,3.1,3.1,2.4,3.1,3.6,2.38,47,3.1,2.99,3.61
E0,23-04-2016,Liverpool,Newcastle,2,2,D,2,0,H,A Marriner,13,6,4,3,8,17,5,4,1,1,0,0,1.57,4.5,6,1.57,4.2,5.25,1.5,4,6.1,1.57,4.33,6,1.57,4.58,6.05,1.6,4,5.5,1.53,4.6,6.5,47,1.62,1.55,4.6
E0,23-04-2016,Man City,Stoke,4,0,H,2,0,H,R Madley,11,14,6,2,8,8,9,4,0,0,0,0,1.3,6,11,1.3,5.5,8.5,1.3,5,9,1.33,5.5,10,1.31,5.91,11.67,1.33,5,9,1.33,5.4,11,46,1.33,1.3,6
E0,24-04-2016,Leicester,Swansea,4,0,H,2,0,H,M Clattenburg,18,9,9,1,15,10,4,6,1,2,0,0,1.75,3.7,5.5,1.7,3.5,5,1.7,3.6,4.7,1.75,3.6,5.5,1.74,3.79,5.54,1.75,3.5,5,1.75,3.7,5.5,46,1.8,1.73,3.8
E0,24-04-2016,Sunderland,Arsenal,0,0,D,0,0,D,M Dean,12,20,3,7,10,8,7,7,2,4,0,0,4.5,4,1.8,4.5,3.8,1.72,4.3,3.65,1.75,4.5,3.8,1.8,4.89,4.02,1.76,4.5,3.5,1.8,5,4,1.75,46,5,4.64,4.02
E0,25-04-2016,Tottenham,West Brom,1,1,D,1,0,H,M Jones,19,16,2,3,8,13,9,7,0,1,0,0,1.22,7,15,1.25,5.5,12,1.25,5.5,10.3,1.25,6,15,1.24,6.82,15.4,1.25,5.5,13,1.25,6.25,15,45,1.25,1.22,7
E0,30-04-2016,Arsenal,Norwich,1,0,H,0,0,D,M Jones,14,12,3,3,8,7,7,3,1,0,0,0,1.29,6.5,11,1.25,6,12.5,1.22,5.5,12,1.25,5.75,12,1.27,6.28,13.26,1.29,5,12,1.25,6.5,13,45,1.29,1.26,6.55
E0,30-04-2016,Everton,Bournemouth,2,1,H,1,1,D,N Swarbrick,12,16,5,2,4,8,3,5,1,0,0,0,2,3.8,3.8,2,3.6,3.7,1.9,3.45,3.8,1.95,3.6,3.6,2,3.8,3.89,2.05,3.1,4,2,3.8,3.8,46,2.05,1.98,3.81
E0,30-04-2016,Newcastle,Crystal Palace,1,0,H,0,0,D,M Dean,10,9,4,3,11,12,4,8,2,0,0,0,2,3.6,4,1.95,3.5,4,1.9,3.45,3.8,2,3.3,3.75,2.03,3.54,4.08,2.05,3.1,4,1.95,3.6,4.2,46,2.05,1.99,3.61
E0,30-04-2016,Stoke,Sunderland,1,1,D,0,0,D,C Pawson,11,14,3,5,13,13,2,8,2,2,0,0,2.75,3.3,2.8,2.65,3.2,2.75,2.6,3.2,2.6,2.62,3.1,2.7,2.75,3.3,2.83,2.62,3.1,2.8,2.75,3.3,2.8,46,2.75,2.68,3.35
E0,30-04-2016,Watford,Aston Villa,3,2,H,1,1,D,A Taylor,18,7,6,2,14,10,8,4,2,3,0,1,1.7,3.8,5.75,1.67,3.8,5.25,1.6,3.9,5,1.7,3.6,5,1.74,3.95,5.23,1.7,3.5,5.5,1.7,3.8,5.5,46,1.75,1.7,3.95
E0,30-04-2016,West Brom,West Ham,0,3,A,0,2,A,L Mason,15,8,5,4,14,7,8,6,0,0,0,0,4,3.4,2.1,3.8,3.5,2,3.1,3.3,2.2,3.8,3.3,1.95,4.06,3.49,2.05,3.7,3.2,2.1,3.8,3.5,2.05,46,4.1,3.82,3.56
E0,01-05-2016,Man United,Leicester,1,1,D,1,1,D,M Oliver,21,14,6,3,16,10,6,5,3,0,0,1,2.1,3.4,3.9,2.1,3.4,3.6,1.9,3.45,3.8,2,3.3,3.8,2.07,3.45,4.04,2.15,3.1,3.6,2.1,3.3,4.1,46,2.15,2.05,3.46
E0,01-05-2016,Southampton,Man City,4,2,H,2,1,H,A Marriner,14,6,7,5,12,9,8,2,2,1,0,0,2.8,3.4,2.7,2.7,3.4,2.6,2.65,3.3,2.5,2.62,3.3,2.62,2.73,3.44,2.75,2.75,3.1,2.7,2.7,3.5,2.7,46,2.8,2.68,3.5
